0,90,0,0,0.43804173354735154,0.0063804173354735155,0.1611
0,90,0,0,0.43804173354735154,0.0063804173354735155,0.1511
0,90,0,0,0.43828250401284113,0.0063804173354735155,0.1511
0,90,0,0,0.43852327447833067,0.006139646869983949,0.1511
0,90,0,0,0.43876404494382026,0.006139646869983949,0.1511
0,90,0,0,0.4390048154093098,0.005898876404494382,0.1511
0,90,0,0,0.4392455858747994,0.005898876404494382,0.1511
0,90,0,0,0.43948635634028893,0.005898876404494382,0.1511
0,90,0,0,0.43948635634028893,0.005658105939004815,0.1511
0,90,0,0,0.4397271268057785,0.005658105939004815,0.1511
0,90,0,0,0.43996789727126806,0.005417335473515248,0.1511
0,90,0,0,0.44020866773675765,0.005417335473515248,0.1511
0,90,0,0,0.44020866773675765,0.005176565008025682,0.1511
0,90,0,0,0.4404494382022472,0.005176565008025682,0.1511
0,90,0,0,0.4404494382022472,0.004935794542536115,0.1511
0,90,0,0,0.4406902086677368,0.004935794542536115,0.1511
0,90,0,0,0.4406902086677368,0.004695024077046549,0.1511
0,90,0,0,0.4409309791332263,0.004695024077046549,0.1511
0,90,0,0,0.4411717495987159,0.004695024077046549,0.1511
0,90,0,0,0.4411717495987159,0.004454253611556982,0.1511
0,90,0,0,0.4414125200642055,0.004454253611556982,0.1511
0,90,0,0,0.4414125200642055,0.004213483146067416,0.1511
0,90,0,0,0.44165329052969504,0.004213483146067416,0.1511
0,90,0,0,0.44189406099518463,0.004213483146067416,0.1511
0,90,0,0,0.44213483146067417,0.004213483146067416,0.1511
0,90,0,0,0.44237560192616376,0.004213483146067416,0.1511
0,90,0,0,0.44237560192616376,0.003972712680577849,0.1511
0,90,0,0,0.4426163723916533,0.003972712680577849,0.1511
0,90,0,0,0.4426163723916533,0.0037319422150882825,0.1511
0,90,0,0,0.4428571428571429,0.0037319422150882825,0.1511
0,90,0,0,0.44309791332263243,0.003491171749598716,0.1511
0,90,0,0,0.443338683788122,0.003491171749598716,0.1511
0,90,0,0,0.443338683788122,0.0032504012841091494,0.1511
0,90,0,0,0.44357945425361156,0.0032504012841091494,0.1511
0,90,0,0,0.44357945425361156,0.003009630818619583,0.1511
0,90,0,0,0.44357945425361156,0.002768860353130016,0.1511
0,90,0,0,0.44357945425361156,0.0025280898876404493,0.1511
0,90,0,0,0.44357945425361156,0.0022873194221508827,0.1511
